2
90 -180 A2_B4
90 -178 A2_B4
90 -176 A2_B4
90 -174 A2_B4
90 -172 A2_B4
90 -170 A2_B4
90 -168 A2_B4
90 -166 A2_B4
90 -164 A2_B4
90 -162 A2_B4
90 -160 A2_B4
90 -158 A2_B4
90 -156 WY_B4
90 -154 WY_B4
90 -152 WY_B4
90 -150 WY_B4
90 -148 WY_B4
90 -146 WY_B4
90 -144 WY_B4
90 -142 WY_B4
90 -140 WY_B4
90 -138 WY_B4
90 -136 WY_B4
90 -134 WY_B4
90 -132 WY_B4
90 -130 A2_B3
90 -128 A2_B3
90 -126 A2_B3
90 -124 A2_B3
90 -122 A2_B3
90 -120 A2_B3
90 -118 A2_B3
90 -116 A2_B3
90 -114 A2_B3
90 -112 A2_B3
90 -110 A2_B3
90 -108 A2_B3
90 -106 A2_B3
90 -104 A2_B3
90 -102 A2_B3
90 -100 A2_B3
90 -98 A2_B3
90 -96 A2_B3
90 -94 A2_B3
90 -92 A2_B3
90 -90 A3_B3
90 -88 A3_B3
90 -86 A3_B3
90 -84 A3_B3
90 -82 A3_B3
90 -80 A3_B3
90 -78 A3_B3
90 -76 A3_B3
90 -74 A2_B3
90 -72 A2_B3
90 -70 A3_B3
90 -68 A3_B3
90 -66 A3_B3
90 -64 A3_B3
90 -62 A3_B3
90 -60 A3_B3
90 -58 A3_B3
90 -56 A3_B3
90 -54 A3_B3
90 -52 A3_B3
90 -50 A3_B3
90 -48 A3_B4
90 -46 A3_B4
90 -44 A4_B4
90 -42 A4_B4
90 -40 A3_B4
90 -38 A3_B4
90 -36 A3_B4
90 -34 A3_B4
90 -32 A3_B4
90 -30 A4_B4
90 -28 A4_B4
90 -26 A4_B4
90 -24 A4_B4
90 -22 A4_B4
90 -20 A4_B4
90 -18 A4_B4
90 -16 A4_B4
90 -14 A4_B4
90 -12 A3_B4
90 -10 A4_B4
90 -8 A4_B4
90 -6 A3_B4
90 -4 A3_B4
90 -2 A3_B4
90 0 A3_B4
90 2 A3_B4
90 4 A3_B4
90 6 A3_B4
90 8 A3_B4
90 10 A3_B4
90 12 A3_B4
90 14 A3_B4
90 16 A3_B4
90 18 A3_B4
90 20 A3_B4
90 22 A3_B4
90 24 A3_B4
90 26 A3_B4
90 28 A3_B4
90 30 A3_B4
90 32 A3_B4
90 34 A3_B4
90 36 A3_B4
90 38 A3_B4
90 40 A3_B4
90 42 A3_B4
90 44 A3_B4
90 46 A3_B4
90 48 A3_B4
90 50 A3_B4
90 52 A3_B4
90 54 A3_B4
90 56 A3_B4
90 58 A3_B4
90 60 A3_B4
90 62 A3_B4
90 64 A3_B4
90 66 A3_B4
90 68 A3_B4
90 70 A3_B4
90 72 A3_B4
90 74 A3_B4
90 76 A3_B4
90 78 A3_B4
90 80 A3_B4
90 82 A3_B4
90 84 A3_B4
90 86 A3_B4
90 88 A3_B4
90 90 A4_B4
90 92 A4_B4
90 94 A4_B4
90 96 A4_B4
90 98 A4_B4
90 100 A3_B4
90 102 A3_B4
90 104 A3_B4
90 106 A3_B4
90 108 A3_B4
90 110 A3_B4
90 112 A3_B4
90 114 A3_B4
90 116 A3_B4
90 118 A3_B4
90 120 A3_B4
90 122 A3_B4
90 124 A3_B4
90 126 A3_B4
90 128 A3_B4
90 130 A3_B4
90 132 A3_B3
90 134 A3_B3
90 136 A3_B3
90 138 A3_B3
90 140 A3_B3
90 142 A3_B3
90 144 A3_B3
90 146 A3_B3
90 148 A3_B3
90 150 A2_B3
90 152 A2_B3
90 154 A2_B3
90 156 A2_B3
90 158 A2_B3
90 160 A3_B3
90 162 A3_B3
90 164 A3_B3
90 166 A3_B3
90 168 A3_B3
90 170 A3_B3
90 172 A3_B3
90 174 A3_B4
90 176 A3_B4
90 178 A3_B4
88 -180 A3_B4
88 -178 A4_B4
88 -176 A4_B4
88 -174 A3_B4
88 -172 A3_B4
88 -170 A3_B4
88 -168 A3_B4
88 -166 A3_B4
88 -164 A3_B4
88 -162 A3_B3
88 -160 A3_B3
88 -158 A3_B3
88 -156 WZ_B3
88 -154 WZ_B3
88 -152 WZ_B3
88 -150 WZ_B3
88 -148 WZ_B3
88 -146 WZ_B3
88 -144 WZ_B3
88 -142 WZ_B3
88 -140 WZ_B2
88 -138 WZ_B2
88 -136 WZ_B2
88 -134 WZ_B2
88 -132 WZ_B2
88 -130 A3_B2
88 -128 A3_B2
88 -126 A3_B2
88 -124 A3_B2
88 -122 A3_B2
88 -120 A2_B2
88 -118 A2_B2
88 -116 A2_B2
88 -114 A2_B2
88 -112 A2_B2
88 -110 A2_B2
88 -108 A2_B2
88 -106 A2_B2
88 -104 A2_B2
88 -102 A2_B2
88 -100 A2_B2
88 -98 A2_B2
88 -96 A2_B2
88 -94 A2_B2
88 -92 A2_B2
88 -90 A3_B2
88 -88 A3_B2
88 -86 A3_B2
88 -84 A3_B2
88 -82 A3_B2
88 -80 A3_B2
88 -78 A3_B2
88 -76 A5_B2
88 -74 A5_B2
88 -72 A5_B2
88 -70 A5_B2
88 -68 A6_B2
88 -66 A6_B2
88 -64 A6_B2
88 -62 A6_B1
88 -60 A3_B1
88 -58 A3_B1
88 -56 A3_B1
88 -54 A3_B1
88 -52 A3_B2
88 -50 A2_B2
88 -48 A2_B2
88 -46 A2_B2
88 -44 A2_B3
88 -42 A2_B3
88 -40 A3_B3
88 -38 A3_B3
88 -36 A3_B3
88 -34 A3_B3
88 -32 A3_B3
88 -30 A3_B4
88 -28 A3_B4
88 -26 A3_B4
88 -24 A3_B4
88 -22 A3_B4
88 -20 A3_B4
88 -18 A3_B4
88 -16 A3_B4
88 -14 A3_B4
88 -12 A3_B4
88 -10 A3_B4
88 -8 A3_B4
88 -6 A3_B4
88 -4 A3_B4
88 -2 A3_B4
88 0 A2_B4
88 2 A2_B4
88 4 A2_B4
88 6 A2_B4
88 8 A2_B4
88 10 A1_B4
88 12 A1_B4
88 14 A1_B4
88 16 A1_B4
88 18 A1_B4
88 20 A1_B4
88 22 A1_B4
88 24 A1_B4
88 26 A1_B4
88 28 A1_B4
88 30 A1_B4
88 32 A1_B4
88 34 A1_B4
88 36 A1_B4
88 38 A1_B4
88 40 A1_B4
88 42 A1_B4
88 44 A1_B4
88 46 A1_B4
88 48 A1_B4
88 50 A1_B4
88 52 A1_B4
88 54 A1_B4
88 56 A1_B4
88 58 A1_B4
88 60 A2_B4
88 62 A2_B3
88 64 A2_B3
88 66 A2_B3
88 68 A2_B3
88 70 A2_B4
88 72 A2_B4
88 74 A2_B4
88 76 A2_B4
88 78 A2_B4
88 80 A2_B4
88 82 A2_B4
88 84 A2_B4
88 86 A2_B4
88 88 A2_B4
88 90 A2_B4
88 92 A2_B4
88 94 A2_B4
88 96 A2_B4
88 98 A2_B4
88 100 A3_B4
88 102 A3_B4
88 104 A3_B4
88 106 A3_B4
88 108 A3_B4
88 110 A3_B4
88 112 A3_B4
88 114 A3_B4
88 116 A3_B4
88 118 A3_B4
88 120 A3_B4
88 122 A3_B4
88 124 A3_B4
88 126 A3_B4
88 128 A3_B4
88 130 A3_B4
88 132 A3_B3
88 134 A2_B3
88 136 A2_B2
88 138 A2_B1
88 140 A2_B1
88 142 A2_B2
88 144 A2_B2
88 146 A2_B3
88 148 A2_B3
88 150 A2_B3
88 152 A2_B4
88 154 A2_B4
88 156 A2_B4
88 158 A2_B4
88 160 A3_B4
88 162 A3_B4
88 164 A3_B4
88 166 A3_B4
88 168 A3_B4
88 170 A3_B4
88 172 A3_B4
88 174 A3_B4
88 176 A3_B4
88 178 A3_B3
86 -180 A4_B2
86 -178 A4_B2
86 -176 A3_B2
86 -174 A3_B2
86 -172 A3_B2
86 -170 A3_B2
86 -168 A3_B2
86 -166 A3_B2
86 -164 A3_B2
86 -162 A3_B2
86 -160 A3_B2
86 -158 A3_B2
86 -156 A3_B2
86 -154 A3_B2
86 -152 A3_B2
86 -150 A3_B2
86 -148 A3_B2
86 -146 A3_B2
86 -144 A3_B2
86 -142 A3_B2
86 -140 A3_B2
86 -138 A3_B2
86 -136 A3_B2
86 -134 A3_B2
86 -132 A3_B2
86 -130 A2_B2
86 -128 A2_B2
86 -126 A2_B2
86 -124 A2_B2
86 -122 A2_B2
86 -120 A2_B2
86 -118 A2_B2
86 -116 A2_B2
86 -114 A2_B2
86 -112 A2_B2
86 -110 A2_B2
86 -108 A2_B2
86 -106 A2_B2
86 -104 A2_B2
86 -102 A2_B2
86 -100 A2_B2
86 -98 A2_B2
86 -96 A2_B2
86 -94 A2_B2
86 -92 A2_B2
86 -90 A3_B2
86 -88 A4_B2
86 -86 A5_B2
86 -84 A6_B2
86 -82 A6_B2
86 -80 A6_B2
86 -78 A6_B2
86 -76 A5_B2
86 -74 A5_B1
86 -72 A4_B1
86 -70 A3_B1
86 -68 A3_B1
86 -66 A3_B1
86 -64 A3_B1
86 -62 A3_B1
86 -60 A3_B1
86 -58 A3_B1
86 -56 A4_B1
86 -54 A5_B1
86 -52 A5_B2
86 -50 A6_B2
86 -48 A5_B2
86 -46 S6_B2
86 -44 S6_B2
86 -42 S6_B2
86 -40 S6_B2
86 -38 S6_B2
86 -36 S3_B2
86 -34 S3_B2
86 -32 S2_B2
86 -30 S2_B2
86 -28 S2_B2
86 -26 S1_B2
86 -24 S1_B2
86 -22 S1_B2
86 -20 S1_B2
86 -18 S1_B2
86 -16 C1_B3
86 -14 C1_B3
86 -12 S1_B4
86 -10 A2_B4
86 -8 A2_B4
86 -6 A2_B4
86 -4 A1_B4
86 -2 A1_B4
86 0 A2_B3
86 2 A2_B3
86 4 A2_B4
86 6 A2_B4
86 8 A2_B4
86 10 A1_B4
86 12 A1_B3
86 14 A1_B3
86 16 A1_B3
86 18 A1_B3
86 20 A1_B3
86 22 A1_B3
86 24 A1_B3
86 26 A1_B3
86 28 A2_B3
86 30 A2_B4
86 32 A2_B4
86 34 A2_B4
86 36 A2_B4
86 38 A2_B4
86 40 A3_B4
86 42 A3_B4
86 44 A4_B4
86 46 A4_B4
86 48 A4_B4
86 50 A4_B4
86 52 A4_B4
86 54 A4_B4
86 56 A4_B4
86 58 A4_B4
86 60 A4_B4
86 62 A4_B4
86 64 A4_B4
86 66 A4_B4
86 68 A4_B3
86 70 A5_B3
86 72 A5_B3
86 74 A4_B3
86 76 A4_B4
86 78 A4_B3
86 80 A3_B3
86 82 A3_B4
86 84 A3_B3
86 86 A3_B3
86 88 A3_B3
86 90 A2_B3
86 92 A2_B4
86 94 A2_B3
86 96 A2_B3
86 98 A2_B3
86 100 A1_B3
86 102 A1_B4
86 104 A1_B4
86 106 A1_B4
86 108 A1_B4
86 110 A2_B4
86 112 A2_B4
86 114 A1_B4
86 116 A1_B4
86 118 A1_B4
86 120 A2_B4
86 122 A2_B4
86 124 A3_B4
86 126 A3_B4
86 128 A3_B4
86 130 A3_B4
86 132 A3_B4
86 134 A3_B4
86 136 A3_B4
86 138 A3_B3
86 140 A2_B2
86 142 A2_B2
86 144 A2_B2
86 146 A2_B2
86 148 A2_B3
86 150 A2_B3
86 152 A2_B3
86 154 A2_B3
86 156 A3_B3
86 158 A3_B3
86 160 A4_B3
86 162 A4_B3
86 164 A5_B3
86 166 A5_B3
86 168 A5_B3
86 170 A5_B3
86 172 A5_B3
86 174 A5_B3
86 176 A5_B3
86 178 A5_B2
84 -180 A3_B2
84 -178 A3_B2
84 -176 A3_B2
84 -174 A3_B2
84 -172 A3_B3
84 -170 A3_B3
84 -168 A3_B3
84 -166 A4_B3
84 -164 A4_B3
84 -162 A4_B3
84 -160 A5_B3
84 -158 A5_B3
84 -156 A4_B3
84 -154 A3_B3
84 -152 A3_B3
84 -150 A2_B3
84 -148 A2_B3
84 -146 A1_B3
84 -144 A4_B3
84 -142 A4_B3
84 -140 A5_B3
84 -138 A5_B3
84 -136 A5_B3
84 -134 A5_B4
84 -132 A4_B4
84 -130 A5_B4
84 -128 A5_B4
84 -126 A5_B4
84 -124 A7_B4
84 -122 A7_B3
84 -120 A7_B3
84 -118 A7_B3
84 -116 A8_B3
84 -114 A8_B2
84 -112 A8_B2
84 -110 A8_B2
84 -108 A8_B2
84 -106 A8_B2
84 -104 A9_B2
84 -102 A9_B2
84 -100 AC_B1
84 -98 A8_B1
84 -96 A8_B1
84 -94 A6_B1
84 -92 A6_B1
84 -90 A5_B1
84 -88 T7_B1
84 -86 T4_E0
84 -84 T6_E0
84 -82 T6_E0
84 -80 G0_E0
84 -78 G0_E0
84 -76 G0_E0
84 -74 G0_E0
84 -72 G0_E1
84 -70 G0_E0
84 -68 G0_E0
84 -66 T6_E0
84 -64 T7_E0
84 -62 T7_E0
84 -60 S3_E0
84 -58 S3_E0
84 -56 S2_E0
84 -54 S2_E0
84 -52 T7_E0
84 -50 T7_E0
84 -48 T7_E0
84 -46 T7_E0
84 -44 T4_E0
84 -42 T4_E0
84 -40 G0_E0
84 -38 G0_E0
84 -36 G0_E0
84 -34 G0_E0
84 -32 G0_E0
84 -30 G0_E0
84 -28 G0_E0
84 -26 T4_E0
84 -24 T4_E0
84 -22 T4_B1
84 -20 C3_B1
84 -18 C3_B2
84 -16 C3_B2
84 -14 C3_B3
84 -12 C1_B3
84 -10 A3_B3
84 -8 A1_B3
84 -6 A1_B3
84 -4 A1_B3
84 -2 A1_B3
84 0 A2_B3
84 2 A2_B3
84 4 A2_B3
84 6 A3_B3
84 8 A3_B3
84 10 A3_B3
84 12 A3_B3
84 14 A3_B3
84 16 A3_B3
84 18 A3_B4
84 20 A3_B4
84 22 A3_B4
84 24 A4_B4
84 26 A4_B4
84 28 A5_B4
84 30 A4_B4
84 32 A5_B4
84 34 A5_B3
84 36 A5_B3
84 38 A5_B3
84 40 S3_B3
84 42 S3_B3
84 44 S3_B3
84 46 S3_B3
84 48 S3_B3
84 50 S3_B3
84 52 S3_B2
84 54 S3_B2
84 56 S3_B2
84 58 S3_B2
84 60 S3_B2
84 62 S6_B2
84 64 S4_B2
84 66 S4_B2
84 68 A6_B2
84 70 A6_B2
84 72 A6_B2
84 74 A5_B2
84 76 A5_B2
84 78 A5_B3
84 80 A5_B3
84 82 A6_B3
84 84 A6_B3
84 86 A7_B3
84 88 A7_B3
84 90 A6_B3
84 92 A6_B3
84 94 A6_B3
84 96 A5_B3
84 98 A4_B3
84 100 A3_B3
84 102 A3_B3
84 104 A3_B3
84 106 A3_B3
84 108 A3_B3
84 110 A2_B3
84 112 A2_B3
84 114 A1_B3
84 116 A1_B3
84 118 A1_B3
84 120 A2_B4
84 122 A2_B4
84 124 A3_B4
84 126 A3_B4
84 128 A3_B4
84 130 A3_B4
84 132 A3_B4
84 134 A3_B4
84 136 A3_B3
84 138 A3_B3
84 140 A3_B2
84 142 A3_B1
84 144 A3_B2
84 146 A3_B2
84 148 A3_B2
84 150 A4_B2
84 152 A5_B2
84 154 A5_B3
84 156 A6_B3
84 158 A6_B3
84 160 A7_B3
84 162 A7_B3
84 164 A7_B3
84 166 A7_B3
84 168 A7_B3
84 170 A6_B3
84 172 A6_B3
84 174 A6_B3
84 176 A5_B3
84 178 A5_B2
82 -180 A3_B2
82 -178 A3_B2
82 -176 A3_B3
82 -174 A3_B3
82 -172 A3_B3
82 -170 A4_B3
82 -168 A6_B3
82 -166 A6_B3
82 -164 A7_B3
82 -162 A7_B3
82 -160 A6_B4
82 -158 A6_B4
82 -156 A6_B4
82 -154 A5_B4
82 -152 A5_B4
82 -150 A4_B4
82 -148 A4_B4
82 -146 A4_B4
82 -144 A4_B4
82 -142 A5_B4
82 -140 A6_B4
82 -138 A6_B4
82 -136 A6_B4
82 -134 A7_B4
82 -132 A8_B4
82 -130 A8_B3
82 -128 A9_B3
82 -126 A9_B3
82 -124 A9_B3
82 -122 AA_B3
82 -120 AA_B3
82 -118 AA_B2
82 -116 AA_B2
82 -114 AA_B2
82 -112 AA_B1
82 -110 AA_B1
82 -108 AA_B1
82 -106 AA_B1
82 -104 A9_B1
82 -102 A9_E0
82 -100 A7_E0
82 -98 A5_E0
82 -96 A4_E0
82 -94 T7_E0
82 -92 T7_E0
82 -90 T7_E0
82 -88 G4_E0
82 -86 G3_E1
82 -84 G0_E1
82 -82 G3_E1
82 -80 G1_E1
82 -78 G1_E1
82 -76 G1_E1
82 -74 G1_E1
82 -72 G1_E1
82 -70 G1_E0
82 -68 G1_E0
82 -66 G1_E0
82 -64 G0_E0
82 -62 G0_E0
82 -60 F2_E1
82 -58 F3_E1
82 -56 F3_E1
82 -54 F3_E1
82 -52 F4_E1
82 -50 F4_E1
82 -48 F3_E1
82 -46 F2_E1
82 -44 F3_E1
82 -42 F3_E2
82 -40 F3_E2
82 -38 F3_E2
82 -36 F3_E1
82 -34 F3_E1
82 -32 F3_E1
82 -30 F3_E1
82 -28 F2_E1
82 -26 G1_E0
82 -24 G3_E0
82 -22 G3_E0
82 -20 G0_E0
82 -18 G1_E0
82 -16 C2_E0
82 -14 C3_E0
82 -12 C3_E0
82 -10 A5_E0
82 -8 A3_B1
82 -6 A3_B2
82 -4 A2_B3
82 -2 A1_B3
82 0 A2_B2
82 2 A2_B2
82 4 A4_B1
82 6 S2_B1
82 8 S2_B1
82 10 S3_B1
82 12 S3_B2
82 14 S2_B2
82 16 S2_B1
82 18 S2_B1
82 20 S2_B1
82 22 S2_E0
82 24 S2_B1
82 26 S2_B1
82 28 A3_B1
82 30 A3_B1
82 32 A3_B1
82 34 A3_B1
82 36 A3_B1
82 38 A7_B1
82 40 S4_E0
82 42 S6_E0
82 44 S3_E0
82 46 S3_E0
82 48 S3_E0
82 50 S3_E0
82 52 S3_E0
82 54 S3_E0
82 56 S2_E0
82 58 S3_E0
82 60 S2_E0
82 62 S3_E0
82 64 S3_E0
82 66 S6_B1
82 68 S6_B1
82 70 A6_B1
82 72 A6_B1
82 74 A5_E0
82 76 A5_E0
82 78 A5_E0
82 80 A5_E0
82 82 A5_E0
82 84 A7_E0
82 86 A7_E0
82 88 A8_E0
82 90 S3_E0
82 92 T4_E0
82 94 D6_E0
82 96 T4_B1
82 98 A2_B1
82 100 A3_B1
82 102 A3_B2
82 104 A3_B2
82 106 A3_B3
82 108 A3_B3
82 110 A3_B3
82 112 A3_B3
82 114 A3_B3
82 116 A3_B3
82 118 A2_B3
82 120 A2_B3
82 122 A2_B3
82 124 A3_B4
82 126 A3_B4
82 128 A3_B4
82 130 A3_B3
82 132 A3_B4
82 134 A3_B3
82 136 A4_B3
82 138 A4_B3
82 140 A4_B2
82 142 A5_B2
82 144 A4_B2
82 146 A5_B2
82 148 A6_B2
82 150 A7_B2
82 152 A7_B2
82 154 A7_B2
82 156 A7_B3
82 158 A8_B3
82 160 A7_B3
82 162 A7_B3
82 164 A7_B3
82 166 A7_B3
82 168 A7_B3
82 170 A7_B3
82 172 A7_B3
82 174 A7_B2
82 176 A5_B2
82 178 A5_B2
80 -180 A3_B1
80 -178 A3_B2
80 -176 A3_B2
80 -174 A3_B2
80 -172 A5_B3
80 -170 C4_B2
80 -168 C3_B2
80 -166 C3_B2
80 -164 C3_B1
80 -162 C3_B2
80 -160 A5_B2
80 -158 A6_B3
80 -156 A6_B3
80 -154 A6_B3
80 -152 A6_B4
80 -150 A6_B4
80 -148 A6_B4
80 -146 A6_B4
80 -144 A6_B4
80 -142 A6_B4
80 -140 A7_B4
80 -138 A7_B4
80 -136 A7_B4
80 -134 A8_B4
80 -132 A8_B3
80 -130 A9_B3
80 -128 AA_B3
80 -126 AA_B2
80 -124 AA_B2
80 -122 AA_B2
80 -120 AA_B1
80 -118 AA_B1
80 -116 A9_E0
80 -114 S4_E0
80 -112 S4_E0
80 -110 A6_E0
80 -108 A6_E0
80 -106 S6_E0
80 -104 S7_E0
80 -102 S9_E0
80 -100 S9_E0
80 -98 S8_E0
80 -96 S8_E0
80 -94 GJ_E0
80 -92 G5_E1
80 -90 G5_E0
80 -88 GK_E0
80 -86 G4_E0
80 -84 G0_E0
80 -82 G1_E1
80 -80 G1_E1
80 -78 G1_E1
80 -76 C1_E0
80 -74 C2_E0
80 -72 C1_E0
80 -70 G1_E0
80 -68 F2_E0
80 -66 F2_E1
80 -64 F3_E1
80 -62 F3_E1
80 -60 F4_E2
80 -58 F4_E2
80 -56 F5_E2
80 -54 F5_E2
80 -52 F5_E2
80 -50 F5_E2
80 -48 F5_E2
80 -46 F6_E2
80 -44 F6_E2
80 -42 F6_E2
80 -40 F6_E2
80 -38 F5_E2
80 -36 F5_E2
80 -34 F5_E2
80 -32 F4_E2
80 -30 F4_E1
80 -28 F3_E1
80 -26 F3_E1
80 -24 F3_E1
